shoe,x,y,type,orientation,grade
24,-0.174747,0.038816,2,-65.701984,4.910373
24,-0.05613,0.08703,2,7.891852,3.231775
24,0.003582,0.191276,2,-30.467681,6.875719
24,-0.029986,0.16186,2,-50.840467,3.812555
24,-0.152584,0.200227,2,-16.180354,5.77885
24,-0.061969,0.266329,2,29.487648,1.653872
24,0.072443,0.310179,2,65.413097,1.257218
24,0.006533,0.215936,2,-29.087978,4.520772
24,-0.177431,0.074172,2,-79.335232,2.078161
24,-0.116657,0.100849,2,-34.238603,3.23727
24,-0.117899,0.081609,2,82.641196,2.926721
24,-0.132874,0.162388,2,-74.433293,1.774995
24,-0.185601,0.178588,2,60.756405,1.199311
24,0.132279,0.264208,2,-70.041167,5.721208
24,0.054068,0.258663,2,-47.767907,2.440676
25,0.040105,0.330508,1,-63.297496,56.559752
25,-0.001922,0.309207,2,-71.530679,7.176064
25,0.128202,-0.458396,2,28.640028,2.004353
25,0.063247,-0.266225,1,84.649599,39.861516
25,0.082094,-0.235777,1,-80.305078,6.520182
25,0.107136,-0.281872,1,79.406771,17.547226
25,0.104717,-0.295389,2,-72.212654,9.662842
25,0.082059,-0.283927,2,74.706955,6.553991
25,-0.132475,-0.269751,1,-10.268043,52.046542
25,-0.050052,-0.243892,1,-63.507648,22.709585
25,-0.110659,-0.274771,1,73.825356,173.341459
25,-0.097533,-0.260634,1,67.451549,16.402398
25,0.017412,0.308425,2,-30.393528,3.921314
25,-0.080903,-0.279268,2,-67.828479,7.247748
25,-0.104702,-0.292437,1,-87.31777,70.39238
25,-0.129233,-0.291345,2,53.951034,12.853063
25,-0.07585,-0.210489,2,59.828244,2.499746
25,-0.121444,-0.241676,1,73.833723,15.880004
25,-0.10063,-0.429862,2,-73.180962,6.035098
25,-0.043329,0.224428,2,-18.243774,7.588269
25,0.008324,0.224347,2,8.259289,1.70674
25,-0.032637,0.449004,2,-42.490386,3.738961
25,-0.064273,0.427047,2,-75.678164,5.434438
25,0.022454,0.298027,2,45.491322,3.634505
25,-0.039559,0.385002,6,-42.006016,16.286976
25,-0.070475,0.230504,1,-76.295911,14.67434
25,-0.05355,0.279285,1,-42.886851,14.812046
25,-0.062105,0.292429,2,-3.739065,1.112367
25,0.022587,0.174464,1,-4.893153,53.662966
25,-0.002702,0.261176,2,-58.683178,11.372301
25,-0.13642,0.308758,2,-44.604186,8.094613
25,-0.048745,-0.397143,2,16.284098,1.684176
25,-0.038092,-0.40777,2,-42.165655,10.785891
25,-0.070139,0.244072,2,-20.504306,2.618578
25,0.010792,0.279521,1,58.69546,34.835544
25,-0.058271,0.146937,2,-24.235404,3.501274
25,-0.055492,0.108888,2,83.217832,5.08908
25,-0.155021,0.131688,2,-32.320851,8.500861
25,-0.156261,0.239221,2,0.581996,7.216875
25,-0.124171,0.194811,1,-87.494025,17.983964
25,-0.085456,0.273544,2,-77.229834,4.166748
25,-0.072098,0.133533,2,-23.417351,1.934321
25,-0.068112,0.112914,1,-29.666736,52.945986
25,-0.046638,0.163969,2,18.879299,3.010494
25,-0.015874,0.231989,2,-20.366005,2.497988
25,0.019381,0.252938,2,-22.170757,29.832802
25,0.022303,0.371369,2,-62.656062,3.381616
25,0.099309,0.350921,1,28.101286,15.456917
25,0.01843,0.00155,2,-19.525921,2.487359
25,-0.082817,0.319969,2,43.3308,4.405819
25,-0.083865,0.368994,2,30.557763,8.796897
25,-0.088588,0.210546,2,-47.692833,16.202024
25,-0.100903,0.12471,2,-56.626918,3.200519
25,-0.194916,0.079118,2,4.310895,7.48169
25,-0.187568,0.07548,1,-58.976345,110.19428
25,-0.151015,0.261267,2,-25.097096,1.54573
25,0.0417,0.281761,2,-45.512136,2.355483
25,0.033952,0.426794,2,0.072384,4.76923
25,0.081884,0.415086,1,30.965141,14.796463
25,0.073213,0.429268,2,-23.654377,6.432258
25,0.151657,0.195066,2,12.613104,11.12624
25,0.066301,0.309771,4,32.76937,4.286914
25,-0.095006,-0.461492,1,-34.055664,76.932667
25,-0.132776,-0.049299,7,78.864504,6.570943
25,0.078588,0.201453,1,86.88829,44.380178
25,0.088228,0.211856,2,-4.350106,4.007493
25,0.083093,0.219432,2,84.628077,10.493659
25,0.060003,0.214564,1,-75.699961,61.630748
25,0.029234,0.329698,1,-68.494515,17.16519
25,0.048509,0.118078,4,-48.560311,1.114133
25,0.043501,0.114504,4,55.189872,16.861956
25,0.050765,0.124944,1,47.17708,16.01074
25,0.036013,0.113075,2,58.017904,2.761386
25,0.036027,0.130454,2,-74.701211,2.718924
25,-0.003238,0.189227,2,63.00935,8.141682
25,0.000491,0.215513,2,76.091559,6.445905
25,0.113307,0.274535,1,-15.174072,23.886564
25,0.11353,0.278539,3,-13.279905,49.633034
25,-0.122388,0.070158,2,-20.759258,6.912894
25,0.054495,0.347319,2,8.533623,2.765342
25,-0.108428,0.07112,1,-53.241713,170.910955
25,-0.093559,0.057336,2,11.432556,2.860197
25,-0.066393,0.004291,2,14.4093,3.419002
25,-0.051771,-0.088518,4,36.396202,4.224012
25,-0.061435,-0.087378,4,-34.404948,10.313092
25,0.022645,-0.049115,4,39.863906,2.782239
25,0.022049,-0.075251,1,30.342613,13.508719
25,0.074192,-0.018393,4,-71.423477,4.258319
25,0.075469,-0.037645,1,-83.096423,15.143397
25,0.104233,0.017663,2,-30.792467,3.733188
25,0.027741,0.302903,2,-37.4699,2.2511
25,0.117962,0.040691,2,59.154533,5.660083
25,0.089743,0.034163,4,86.265207,3.03549
25,0.123761,0.152883,1,87.164735,17.965628
25,0.128351,0.130899,2,20.748293,3.636058
25,0.113922,0.12826,2,-63.503196,2.899317
25,0.121025,0.127586,4,86.203534,1.668477
25,0.130684,0.142444,2,56.469282,4.181247
25,0.100524,0.148133,2,-68.653044,3.048046
25,0.073119,0.087792,2,-40.93259,7.557562
25,0.154031,0.077791,2,14.411182,8.701383
25,0.073129,-0.293919,2,27.077508,1.234885
25,0.140847,0.088931,3,-53.096207,69.331748
25,0.160973,0.151654,1,82.35478,39.392818
25,0.166417,0.157356,2,-28.327176,2.360381
25,0.172128,0.214243,1,10.620076,18.970447
25,0.130087,0.307277,2,1.423014,4.948058
25,0.095468,0.402367,2,88.832239,7.616036
25,0.106863,0.367021,2,25.518147,3.004028
25,0.11389,0.370195,2,80.262696,5.796392
25,0.110364,0.367049,2,46.18458,8.059994
25,0.120812,0.37495,2,51.184435,9.913246
25,0.112114,-0.272756,2,-36.521868,9.148851
25,0.041093,0.405295,2,39.700905,30.271052
25,0.058825,0.417701,2,15.48614,5.642549
25,-0.000335,0.458616,1,-40.639335,28.825221
25,-0.001367,0.451111,2,-61.469907,5.478957
25,-0.010082,0.455909,2,-49.921249,9.549503
25,0.045981,0.446259,2,-60.511685,8.688665
25,0.020964,0.458527,2,4.165467,1.650656
25,-0.02438,0.075012,1,-66.966439,50.286147
25,-0.050975,0.009601,2,57.015012,1.77728
25,-0.168153,-0.006218,1,76.054623,25.611577
25,-0.055227,0.339756,2,2.980848,2.753716
25,-0.176549,0.026078,2,-67.479614,1.869705
25,-0.149376,0.012696,1,-33.763686,27.45318
25,-0.158296,0.02681,2,-37.739929,1.362884
25,-0.152962,0.026137,2,-64.762405,1.81114
25,-0.19116,0.137559,2,-62.121181,13.421864
25,-0.195893,0.12093,2,-45.672509,22.751596
25,-0.096395,-0.459975,1,-36.914613,55.785369
25,-0.06723,-0.390312,2,-25.439688,10.342621
25,-0.041781,-0.446038,1,-62.914978,21.79512
25,-0.073132,-0.226605,2,-52.771901,2.37961
25,-0.031377,0.303858,4,-7.853393,3.958166
25,-0.137269,-0.246455,2,70.439704,3.73761
25,0.134675,-0.272256,2,18.379521,3.190387
25,0.094238,-0.242463,2,-82.133815,20.603911
25,0.125306,-0.25396,1,21.839639,38.099685
25,0.059676,-0.308687,1,-11.137475,28.615529
25,0.031056,-0.252061,2,10.38709,5.042372
25,0.081031,-0.44029,2,79.841051,2.044876
25,0.080633,-0.452858,2,53.784731,1.674561
25,0.089169,-0.443972,2,-9.846671,4.624623
25,0.035803,-0.440604,2,-87.974014,10.599827
25,-0.028965,0.293117,2,-34.522735,11.236105
25,0.028772,-0.453618,1,-39.538204,16.14416
25,0.093921,-0.46093,2,64.266855,7.286555
25,0.110049,-0.418184,2,37.324868,6.577214
25,0.069646,-0.502478,2,-54.155508,3.510528
25,0.072889,-0.492665,2,85.460973,4.381244
25,0.083098,-0.262438,2,26.52688,31.277693
25,0.091641,-0.271575,2,-40.818632,6.922194
25,0.086962,-0.271768,1,-42.353854,44.713957
25,0.079178,-0.276465,2,1.024587,10.744096
25,0.125912,-0.299454,1,13.769207,19.665997
26,0.102091,-0.479709,2,72.096294,4.190315
26,-0.014491,0.285799,2,-44.551716,9.788279
26,-0.059268,0.124228,2,-87.009623,33.955053
26,-0.04057,0.055029,3,-5.228265,22.555041
26,-0.05894,0.063032,1,-68.3945,22.680497
26,0.055651,-0.031354,3,27.207722,1.778887
26,-0.112385,-0.409735,2,75.439377,8.125317
26,-0.069809,0.174384,1,64.313967,27.354812
26,-0.160461,-0.044141,2,-40.022023,10.923031
26,-0.041105,-0.239589,2,-71.488693,3.783488
26,0.056337,-0.403956,1,71.91103,12.668807
26,0.075616,-0.403945,1,-61.738476,41.560307
26,-0.002468,0.277513,1,-67.588527,71.214287
26,0.065501,-0.473493,1,79.65361,22.135221
26,0.10435,-0.24836,2,52.293558,4.55264
26,0.068729,-0.267895,2,21.609044,3.337995
26,0.09065,-0.226344,1,-86.307495,23.137211
26,-0.227066,0.161062,2,6.217661,5.43625
26,-0.031833,0.224115,2,2.405212,2.570757
26,0.001777,0.275057,1,-89.296372,15.080531
26,-0.097988,0.272804,2,-32.214328,2.687213
26,-0.105482,0.249177,2,73.885461,6.221603
26,-0.084154,0.255627,2,-29.897692,8.882981
26,-0.068688,0.259444,2,-65.336863,3.378793
26,-0.008431,0.431496,2,24.77523,2.314861
26,-0.059254,0.39814,2,6.613294,4.380347
26,-0.036904,0.384983,1,-76.124359,176.526122
26,-0.055681,0.318471,1,-74.480053,379.029984
26,-0.132976,0.072278,2,82.490377,12.164246
26,-0.061502,-0.072876,2,-50.915356,2.091127
26,-0.075979,-0.066164,3,-61.663842,25.041515
26,-0.064215,-0.089548,4,14.15583,5.125769
26,-0.05524,-0.085341,2,-34.450843,3.837398
26,-0.044113,-0.474121,2,-45.238358,8.565657
26,-0.10853,-0.4706,7,45.13824,101.158718
26,0.037769,-0.289353,2,-26.394771,3.648728
26,0.065183,-0.226713,1,-60.001367,34.121509
26,-0.137475,0.181036,2,-43.455391,3.707081
26,0.052887,-0.247835,1,-76.168521,62.30737
26,0.07435,-0.260181,2,31.00134,5.969177
26,0.081211,-0.266893,2,84.109461,7.853825
26,0.07588,-0.278059,2,-15.33364,18.382885
26,0.130288,-0.265622,2,28.412212,2.087798
26,0.083226,-0.309361,1,-44.89241,24.626997
26,0.095799,-0.309368,1,-62.428864,25.726635
26,0.039832,-0.264029,1,23.306406,78.798469
26,0.051708,-0.29561,2,85.872372,12.867468
26,0.06462,-0.431675,2,-23.880573,1.206859
26,-0.064539,0.111277,2,-56.730305,12.593278
26,0.080026,-0.441152,2,89.18119,10.063338
26,-0.081211,-0.440214,1,-73.923313,23.241674
26,-0.081688,-0.378302,2,-16.167364,3.595489
26,-0.128309,-0.400034,1,-30.016784,20.268388
26,-0.094808,-0.455677,1,30.476808,36.95377
26,-0.128426,-0.295184,2,72.4756,5.478668
26,-0.086479,-0.291474,2,73.899124,2.473873
26,-0.071243,-0.263001,2,-79.039367,2.208953
26,-0.075871,-0.255472,2,16.490781,2.306686
26,-0.063675,-0.26068,2,-89.336667,8.715984
26,-0.118499,-0.265399,2,68.845547,1.85808
26,-0.147679,-0.255375,2,-75.928873,14.111342
26,-0.087393,-0.208528,2,50.260796,1.363577
26,-0.070312,-0.271512,2,10.673077,1.708988
26,-0.036841,-0.254476,1,75.469218,121.281827
26,-0.083222,-0.302084,2,69.837133,14.406019
26,0.129678,-0.278656,2,-42.889785,25.596053
26,0.065712,-0.288004,2,7.66671,1.795712
26,-0.171047,0.005665,7,34.901176,1.974731
26,-0.233026,0.07091,2,69.376531,28.296335
26,-0.089502,0.140035,2,-63.66287,14.770549
26,-0.22819,0.191043,2,51.238589,1.610486
26,-0.192325,0.179749,1,-82.939145,55.715323
26,-0.183098,0.25231,2,-65.611087,3.17399
26,-0.172321,0.244067,1,60.737117,30.569829
26,-0.18255,0.236862,2,57.226986,7.092988
26,-0.156878,0.302079,1,-5.794541,41.301931
26,-0.158198,0.328288,2,-20.822834,2.367788
26,0.139612,0.157575,2,53.344989,6.30588
26,0.119498,0.087786,2,-12.53463,5.865665
26,0.06672,0.017606,4,9.740048,1.518987
26,-0.000581,0.141348,2,-8.171748,1.357114
26,-0.197997,0.073171,2,-68.901975,3.123991
26,0.106891,0.320399,2,58.730862,1.477612
26,0.089363,0.27181,1,-24.351061,43.848133
26,0.096295,0.252894,1,88.974122,79.512221
26,0.134517,0.192082,2,-28.851007,10.875221
26,0.120898,0.198744,2,-57.359574,5.080564
26,-0.05221,0.254836,2,-67.145635,1.97684
26,-0.041145,0.245665,2,57.35984,3.119287
26,-0.049699,0.285263,1,-46.033621,22.647528
26,0.019889,0.259436,2,-66.822276,11.372664
26,-0.069283,0.294626,2,17.104057,5.089101
26,-0.026901,0.191449,1,64.573619,90.233414
26,0.028401,0.187214,2,52.247413,16.203628
26,0.025114,0.119695,2,-52.694224,4.846294
26,0.021908,0.124381,2,-53.883209,2.167412
26,-0.091844,0.242374,2,-73.457472,2.302098
26,-0.09558,0.288072,2,-77.088197,1.480811
26,-0.035584,0.427709,2,84.026846,3.135647
26,-0.065376,0.386728,1,-88.093811,37.314856
26,-0.00158,0.393018,1,-68.971228,17.786968
26,-0.012568,0.277374,2,-41.346403,2.94563
26,0.015849,0.394236,2,45.236193,3.139586
26,0.012167,0.404724,2,-22.458764,1.325224
26,0.017692,0.405157,2,-3.780907,2.477135
26,0.063,0.412628,2,68.481454,3.187922
26,0.048534,0.460949,2,76.271262,7.753108
26,-0.075,0.440618,2,-35.847532,3.187034
26,-0.064892,0.005686,2,64.657237,20.610783
26,-0.064878,0.319479,1,79.240863,20.302386
26,-0.059106,0.322036,2,-66.487962,2.511842
26,-0.065201,0.335843,1,80.445424,25.813621
27,-0.02397,-0.194846,2,-61.692576,1.068571
27,0.078085,0.351741,2,35.384881,18.324332
27,0.014495,-0.405703,2,-21.746924,9.799858
27,-0.050889,0.027557,2,-64.339762,1.744426
27,-0.081053,0.093452,2,50.012068,5.943764
27,0.05343,0.092677,2,-69.647725,3.13381
27,0.052968,0.145396,2,-42.952969,4.139765
27,0.010383,0.233471,2,32.818735,2.55792
27,-0.014671,0.212429,1,53.298003,16.551485
27,0.043474,0.388003,2,-48.745605,8.331123
28,0.080337,-0.190827,3,-44.006861,15.087522
28,0.095273,-0.406416,4,32.448701,8.431936
28,-0.037025,-0.372831,2,47.488005,2.117125
28,-0.045948,-0.368521,2,28.868017,12.670027
28,-0.037818,-0.357332,2,75.558638,2.301167
28,-0.088854,-0.334514,2,46.185254,3.271486
28,-0.116351,-0.283298,1,12.628605,35.986258
29,-0.016702,0.419771,5,72.903657,7.826171
29,-0.157604,0.317279,1,-81.337234,69.923563
29,-0.132,0.306675,2,76.430946,9.688668
29,-0.091325,0.303605,6,-35.250476,84.935518
29,0.11932,0.299419,6,0.37571,28.51523
29,0.035325,0.370216,6,-84.115579,16.902135
29,-0.004137,0.241489,2,-33.419898,2.346987
29,-0.065802,0.254201,1,87.712616,9.875127
29,-0.139162,0.202077,1,29.053958,23.227254
29,-0.078687,0.190531,6,9.383263,26.873995
29,-0.08819,0.219293,2,-0.487891,5.864232
29,0.058926,0.382418,1,-85.76519,17.932802
29,0.017139,0.20239,2,-89.075713,17.15515
29,0.047741,0.223209,6,13.235394,10.344435
29,0.035434,0.210632,4,78.071048,2.798677
29,0.071192,0.199355,4,76.507608,3.479235
29,0.099321,0.220682,6,24.52047,28.902664
29,0.064856,0.143122,6,71.192863,20.523655
29,0.01501,0.145501,6,82.609666,126.450298
29,-0.182743,0.200396,1,-61.081368,342.387169
29,-0.192833,0.026699,1,-86.794287,33.087685
29,-0.170248,0.145756,6,70.005539,22.940575
29,-0.176227,0.089081,2,28.189281,1.697257
29,-0.174126,0.193339,6,45.047755,28.868672
29,-0.117146,0.084547,6,65.092774,28.718564
29,-0.129062,0.076603,6,0.477851,88.92683
29,-0.192274,0.076234,6,-5.068159,56.79191
29,0.05491,0.095487,5,-66.763874,2.209229
29,-0.143239,0.033627,1,-73.131867,55.934952
29,-0.183592,0.019482,2,15.286431,5.898411
29,-0.202031,0.036564,1,-64.750024,385.033276
29,-0.152179,-0.017001,2,85.785972,3.554818
29,-0.130852,-0.244155,2,-7.508177,3.717528
29,-0.103992,-0.246898,1,82.665012,12.688882
29,-0.105057,-0.21251,6,26.333465,51.525961
29,0.065526,-0.259743,5,-21.71111,1.37217
29,0.071857,-0.250278,2,-75.183434,1.180441
29,0.095578,-0.267993,1,87.149842,126.476492
29,0.094171,-0.29055,1,83.09494,26.050673
29,0.034055,-0.240333,1,66.657465,26.714723
29,0.048501,-0.225444,6,44.297589,51.273491
29,0.059257,-0.310003,5,51.821186,3.4957
29,0.099797,-0.31279,2,0.256581,3.519541
29,0.093108,0.382739,6,46.401078,21.619573
29,0.111873,-0.304326,2,40.925682,3.770092
29,0.036448,-0.276326,6,-76.743432,55.479201
29,0.042694,-0.313745,1,34.137026,6.798922
29,0.076779,-0.210038,6,5.783417,17.587964
29,0.100008,-0.409441,1,43.385978,4.241642
29,0.118993,-0.393131,6,-44.597438,67.247982
29,-0.080981,-0.458078,6,0.999226,110.820985
29,-0.060372,-0.445989,2,-10.568642,2.169141
29,-0.079628,-0.436172,2,-6.137847,3.347426
29,-0.067634,-0.435198,2,74.137328,3.362133
29,-0.040198,-0.43092,5,-29.215804,1.932194
29,-0.096631,-0.411835,2,-18.322387,2.170386
29,-0.099293,-0.381434,6,18.676713,43.538989
29,-0.175113,0.030206,2,-8.540348,1.707651
29,-0.050513,-0.345691,6,88.437859,51.909932
29,-0.206256,0.078632,1,57.622848,11.781797
29,-0.197112,0.0972,1,47.851818,538.146248
29,-0.010175,0.03881,1,-27.18034,15.91616
29,-0.093013,0.002391,6,70.743857,69.205828
29,0.064985,-0.257759,4,-0.900776,4.167987
29,-0.158884,0.298885,6,0.235937,667.172724
30,-0.000309,0.485497,2,-68.540603,9.035644
30,0.126544,0.317225,1,-51.106636,81.893928
30,0.056912,0.305092,1,-51.077186,27.985472
30,-0.089597,0.276808,2,15.57486,4.071666
30,0.12491,0.269894,1,21.220567,11.804342
30,0.120862,0.213685,1,43.99226,14.883378
30,-0.075484,0.228471,1,-77.272989,12.094008
30,-0.125232,0.196941,1,-23.362764,26.984139
30,-0.168503,0.146774,1,62.583935,10.138839
30,0.012056,0.142791,1,83.600962,20.766208
30,-0.199194,0.086074,1,51.068712,66.83172
30,0.041485,0.447489,2,-31.400397,8.353887
30,-0.177633,0.114498,2,-19.401404,3.402308
30,-0.047547,-0.255736,2,70.969611,7.74262
30,-0.138111,-0.291215,2,-52.362462,32.296977
30,-0.115482,-0.283946,2,-14.543369,2.310899
30,-0.107994,-0.287141,2,75.051259,4.788403
30,-0.089402,-0.321889,1,54.853328,12.617905
30,-0.079353,-0.318473,2,-59.112442,2.792066
30,-0.078542,-0.324763,2,-84.130661,2.54366
30,-0.040688,-0.303145,2,12.482153,6.702838
30,-0.080813,-0.282238,1,-77.308927,44.881116
30,0.018238,0.474169,2,12.737504,12.348803
30,-0.079488,-0.29427,2,89.298046,5.110221
30,-0.078343,-0.304649,1,-85.632389,21.728785
30,-0.100411,-0.376651,2,-18.087774,3.390737
30,-0.1024,-0.43755,1,-28.176747,38.113566
30,-0.113264,-0.422346,2,40.179348,1.254726
30,0.020955,-0.427409,1,-25.851199,71.590525
30,0.082019,-0.439747,1,1.595241,8.337595
30,0.108395,-0.428686,1,55.529126,13.591349
30,0.087731,-0.319155,2,13.679031,4.618031
30,0.082794,-0.219918,1,62.433555,18.212956
30,-0.031449,0.423201,2,-86.109654,11.878301
30,0.054335,-0.250455,2,66.987913,7.33119
30,0.098198,-0.261039,2,76.190441,7.039682
30,0.101385,-0.253646,2,-3.775342,4.285579
30,0.026866,-0.417948,2,2.872698,3.09323
30,0.043889,-0.45856,1,-37.652036,26.996824
30,0.089741,-0.291654,2,40.973067,4.493382
30,0.110351,-0.310438,1,-38.652006,15.556599
30,-0.170428,0.308691,2,-24.019503,1.376946
30,0.001315,0.463938,2,-42.729985,4.301081
30,-0.08199,0.425234,2,27.120451,7.988278
30,-0.037607,0.329314,2,-88.007603,5.474036
30,-0.003131,0.39769,2,-79.979348,1.832851
30,0.126544,0.317225,1,-51.106636,81.893928
31,0.016632,0.397898,2,86.538148,1.219285
31,-0.103906,0.276261,2,48.528554,1.814849
31,-0.124557,0.233681,2,40.585175,1.063813
31,-0.149019,0.191832,2,49.066391,13.856327
31,-0.136104,0.15673,2,-83.21,3.061025
31,-0.183999,0.197816,2,-58.409223,5.066994
31,-0.147458,-0.016483,1,32.253855,25.633155
31,-0.145826,-0.014028,1,74.877232,31.049951
31,-0.126211,-0.030092,1,-16.766679,10.37071
31,-0.122675,-0.04708,1,12.738822,11.497031
31,-0.160218,0.01699,2,10.530331,5.804217
31,0.041744,0.420425,1,-81.886524,81.253158
31,-0.148161,0.050689,2,-81.035153,2.769613
31,-0.153055,0.058841,2,29.29007,3.295135
31,-0.169878,0.094347,2,-86.571045,7.208478
31,0.003884,0.327507,2,-26.541013,3.207817
31,-0.022934,0.330336,2,9.453915,6.758556
31,0.001555,0.28776,2,-10.645083,7.827743
31,0.049981,0.353519,1,-26.903673,9.543203
31,0.123355,0.350079,1,29.824251,11.540455
31,0.029622,0.318424,2,22.417909,7.855282
31,0.072183,0.329134,2,-60.142312,1.468333
31,0.038132,0.403471,1,28.662625,7.681655
31,0.065746,0.303433,2,55.443052,3.367889
31,0.077302,0.309297,2,15.150154,1.723585
31,0.111554,0.361877,2,34.06447,1.471085
31,0.075133,0.458317,1,-60.475997,19.774337
31,0.068832,0.449272,2,-64.111074,1.803317
31,0.093714,0.224255,1,22.15633,42.318193
31,0.099745,0.03733,1,5.632626,83.01752
31,0.148168,0.184543,2,-54.252669,1.147849
31,0.041549,0.288678,2,44.795132,3.050077
31,0.028319,0.240783,2,47.420083,6.350133
31,-0.009401,0.406732,2,-62.977938,1.958828
31,0.052391,0.267371,1,-5.200627,51.387072
31,0.095155,-0.034015,1,-27.6657,30.511821
31,0.082192,-0.045788,2,-10.501468,7.319012
31,0.033119,-0.152746,2,17.36988,1.734919
31,0.106899,-0.199671,2,12.673837,6.058805
31,0.067211,-0.174157,2,1.175931,2.554856
31,0.114987,-0.23175,2,9.950323,13.387128
31,0.101792,-0.254787,1,-89.324875,8.972378
31,0.089515,-0.26632,2,-6.086964,6.565367
31,-0.036327,-0.35461,2,-63.686332,6.761483
31,-0.030874,0.459908,2,53.414968,7.139673
31,-0.134437,-0.222314,1,-85.554184,41.363319
31,-0.101248,0.407422,1,-78.052395,44.875485
31,-0.091372,0.356028,2,-39.701688,2.015366
31,-0.0842,0.36191,2,10.633926,1.64072
32,-0.01177,0.233021,1,66.297641,29.548532
32,0.025451,-0.421719,1,-81.399389,68.548725
32,0.021853,-0.402182,2,87.478324,3.013989
32,0.039823,-0.384045,1,61.168477,78.920549
32,0.043622,-0.377429,2,-21.535235,10.439493
32,0.001226,-0.384631,2,-8.648621,2.120124
32,0.001208,-0.31976,2,-5.24693,1.728407
32,0.077097,-0.43109,1,63.787711,18.331649
32,0.121299,-0.357862,2,-89.359725,1.497968
32,0.079086,-0.257376,1,18.864648,10.260868
32,0.122056,-0.216837,2,11.951507,3.507531
32,-0.018069,0.224589,2,83.431951,16.494865
32,-0.116726,-0.358159,1,75.486874,28.815894
32,-0.082458,-0.275565,2,23.411924,3.985498
32,-0.132509,-0.189502,2,-45.167795,1.929013
32,-0.107209,-0.056133,2,-21.19242,3.329148
32,-0.093339,-0.055285,2,2.209057,2.387998
32,-0.144877,0.029154,1,42.661471,104.051985
32,-0.156795,0.014705,2,77.755706,8.66216
32,-0.170681,0.042246,2,29.194651,1.740509
32,-0.157727,0.054222,2,20.309532,11.385679
32,-0.187472,0.088159,2,58.151591,8.228002
32,-0.07201,0.065175,2,-75.798997,3.251827
32,-0.178419,0.155008,2,37.882973,7.218718
32,-0.145751,0.183163,1,34.277597,21.769265
32,-0.095848,0.138,2,1.77357,3.153258
32,0.025471,0.409699,2,73.133443,3.945329
32,0.016359,0.461424,2,-79.207054,1.353796
32,-0.026849,0.067566,2,17.72485,2.633471
32,-0.108808,0.424109,1,-70.55914,10.351424
32,0.025153,-0.487427,2,83.685305,5.905557
32,0.05686,-0.473157,1,-37.921111,114.613681
32,-0.043401,-0.451986,2,14.030765,2.172699
32,-0.023564,-0.45417,1,39.950422,8.752998
33,0.067428,0.406093,2,-3.279069,2.477461
33,-0.011243,0.214307,1,-26.938607,21.114764
33,-0.010565,0.21162,1,88.774428,9.307705
33,-0.009172,0.208489,1,-16.390604,24.307307
